dataset,method,seed,asset,subset,n,horizon,mse,mae,mape
news,Time-MoE,0,DOGE,all,2184,15,0.001992700803238784,0.03437666987777375,3.42339243857397
news,Time-MoE,0,DOGE,all,2184,16,0.002128989497475901,0.035590852684571316,3.5429837326903977
news,Time-MoE,0,DOGE,all,2184,17,0.002258554487928797,0.036686988219099145,3.6506199978305323
news,Time-MoE,0,DOGE,all,2184,18,0.002381655746002385,0.037740068929194966,3.7549053263436893
news,Time-MoE,0,DOGE,all,2184,19,0.0025072900652562216,0.038714224520152225,3.8508923130487283
news,Time-MoE,0,DOGE,all,2184,20,0.002634038440107363,0.03974538601904893,3.9519114176287857
news,Time-MoE,0,DOGE,all,2184,21,0.002759191281602096,0.04064763428599542,4.03968866134718
news,Time-MoE,0,DOGE,all,2184,22,0.0028846226952331435,0.04153322996951056,4.1258710158649015
news,Time-MoE,0,DOGE,all,2184,23,0.0030093091329428147,0.04241803406145628,4.211935013979014
news,Time-MoE,0,DOGE,all,2184,24,0.0031321981342475585,0.04325951911181647,4.293682568218851
news,Time-MoE,0,Pooled,all,8736,1,6.0341143500261584e-05,0.005210434435801032,0.5207195622224555
news,Time-MoE,0,Pooled,all,8736,2,0.00013316454464741082,0.007888396161127426,0.787973142270422
news,Time-MoE,0,Pooled,all,8736,3,0.000210122872333688,0.01001052516203761,0.9994818825990651
news,Time-MoE,0,Pooled,all,8736,4,0.0002928606025154182,0.011947213966396916,1.192008990308358
news,Time-MoE,0,Pooled,all,8736,5,0.00038264435596567216,0.013777546404479812,1.3741498871782127
news,Time-MoE,0,Pooled,all,8736,6,0.00047523997940895625,0.015456557801012938,1.5409468860768056
news,Time-MoE,0,Pooled,all,8736,7,0.0005675391595636146,0.01703232337220696,1.6976654770824693
news,Time-MoE,0,Pooled,all,8736,8,0.0006582798340948262,0.018462754836971337,1.8398627366541203
news,Time-MoE,0,Pooled,all,8736,9,0.0007457232229564229,0.01978602395223015,1.9712589962306586
news,Time-MoE,0,Pooled,all,8736,10,0.0008375959018405702,0.021048992314087658,2.0968415135379628
news,Time-MoE,0,Pooled,all,8736,11,0.0009275589341978685,0.02218419055540706,2.2095342458890808
news,Time-MoE,0,Pooled,all,8736,12,0.0010158830115677218,0.023284215283761116,2.318464510240356
news,Time-MoE,0,Pooled,all,8736,13,0.0011035820113200034,0.024309700179240255,2.4197478697696733
news,Time-MoE,0,Pooled,all,8736,14,0.0011904117827758525,0.02529280895805665,2.5166942628444495
news,Time-MoE,0,Pooled,all,8736,15,0.0012771699968615493,0.026254980290332814,2.6115938713453795
news,Time-MoE,0,Pooled,all,8736,16,0.0013638024140185151,0.027169331410839104,2.701353610384014
news,Time-MoE,0,Pooled,all,8736,17,0.0014458940262326578,0.02799844641962975,2.782508965556582
news,Time-MoE,0,Pooled,all,8736,18,0.0015244800046765232,0.028770561977181003,2.8583341923082126
news,Time-MoE,0,Pooled,all,8736,19,0.001601499860772907,0.029516758139605585,2.9313410656762486
news,Time-MoE,0,Pooled,all,8736,20,0.0016793596906770076,0.030268665703644615,3.0046937999585883
news,Time-MoE,0,Pooled,all,8736,21,0.0017547894065843088,0.030952003388337954,3.071047711699029
news,Time-MoE,0,Pooled,all,8736,22,0.001831959890032603,0.03161788593795391,3.1357570151270355
news,Time-MoE,0,Pooled,all,8736,23,0.0019075882353905566,0.032275422605135676,3.1995267227923954
news,Time-MoE,0,Pooled,all,8736,24,0.0019830997142817283,0.032913404462179954,3.261365916870406
news,Time-MoE,0,Pooled,event,61,1,1.6476133809221285e-05,0.0030342567371314227,0.303884357204538
news,Time-MoE,0,Pooled,event,61,2,6.469427699824308e-05,0.005376487709640031,0.5374745739230007
news,Time-MoE,0,Pooled,event,61,3,7.114612062811321e-05,0.006098416714776717,0.6105200613742077
news,Time-MoE,0,Pooled,event,61,4,9.76296853803125e-05,0.007132305173470569,0.7136135328968906
news,Time-MoE,0,Pooled,event,61,5,0.00017742780694965488,0.00963798096263681,0.9615517396121868
news,Time-MoE,0,Pooled,event,61,6,0.00020434462769353064,0.010482748651006717,1.0466140747086423
news,Time-MoE,0,Pooled,event,61,7,0.00024266903217864556,0.011452674416917675,1.1428093218955377
news,Time-MoE,0,Pooled,event,61,8,0.00027529773682471634,0.01214708067044151,1.2127916054992256
news,Time-MoE,0,Pooled,event,61,9,0.00032387010144324955,0.01300829315390462,1.2957941927209753
news,Time-MoE,0,Pooled,event,61,10,0.0003641066446929656,0.013284402401512739,1.3193559717355083
news,Time-MoE,0,Pooled,event,61,11,0.0004261252093924804,0.01485143641787144,1.4747415366619434
news,Time-MoE,0,Pooled,event,61,12,0.00048748501654203295,0.01593146258348544,1.5785033227986065
news,Time-MoE,0,Pooled,event,61,13,0.00047094692662322024,0.015961958978728708,1.5838793983595723
news,Time-MoE,0,Pooled,event,61,14,0.0004741492190858657,0.015905409839389432,1.576619945119256
news,Time-MoE,0,Pooled,event,61,15,0.0005076575463755158,0.016136384991071697,1.5957574218503425
news,Time-MoE,0,Pooled,event,61,16,0.0005189083272645233,0.016157758290937418,1.594785798926054
news,Time-MoE,0,Pooled,event,61,17,0.0005973474440130319,0.017282873863463753,1.70441264756857
news,Time-MoE,0,Pooled,event,61,18,0.0006083139933185465,0.0179798102131873,1.7760405114864937
news,Time-MoE,0,Pooled,event,61,19,0.0006292246159385436,0.017869794255229932,1.764086276195576
news,Time-MoE,0,Pooled,event,61,20,0.00064785761525852,0.0182325806836906,1.8019354830003962
news,Time-MoE,0,Pooled,event,61,21,0.0007274728059926412,0.01823774468221009,1.795639209953944
news,Time-MoE,0,Pooled,event,61,22,0.0007349196850097671,0.018513449336895315,1.822935632342538
news,Time-MoE,0,Pooled,event,61,23,0.0007308146755957234,0.01853113489521886,1.826870864032274
news,Time-MoE,0,Pooled,event,61,24,0.0008128051747511585,0.018939563859367715,1.866347629108419
macro_crypto,Time-MoE,0,BTC,all,1415,1,3.1785890756739e-05,0.0037122883139566482,0.3718201275521469
macro_crypto,Time-MoE,0,BTC,all,1415,2,7.013420482017882e-05,0.005718544093964378,0.5731743460048633
macro_crypto,Time-MoE,0,BTC,all,1415,3,0.0001142046495023237,0.007326114346197553,0.7350554939234816
macro_crypto,Time-MoE,0,BTC,all,1415,4,0.00016218138460916042,0.00884684134709119,0.888304015093193
macro_crypto,Time-MoE,0,BTC,all,1415,5,0.0002135395635985367,0.010253643441958478,1.0300855439907446
macro_crypto,Time-MoE,0,BTC,all,1415,6,0.00026505021581713594,0.011561413704295883,1.1620075677996582
macro_crypto,Time-MoE,0,BTC,all,1415,7,0.0003136586194329215,0.012681852002025915,1.275226031399648
macro_crypto,Time-MoE,0,BTC,all,1415,8,0.00036035595845939847,0.013696002412600567,1.377760695240241
macro_crypto,Time-MoE,0,BTC,all,1415,9,0.0004084425890305953,0.014642681881732738,1.4736174416439745
macro_crypto,Time-MoE,0,BTC,all,1415,10,0.0004546367711420245,0.015495705014825289,1.5604020746907232
macro_crypto,Time-MoE,0,BTC,all,1415,11,0.0004957338256062346,0.01619168958057363,1.6313821725225217
macro_crypto,Time-MoE,0,BTC,all,1415,12,0.0005359423053160249,0.016860066496441305,1.6994940655627409
macro_crypto,Time-MoE,0,BTC,all,1415,13,0.0005750472965970897,0.017503507651204356,1.7652186906074459
macro_crypto,Time-MoE,0,BTC,all,1415,14,0.0006131506340067899,0.018041980182324197,1.8205195000116068
macro_crypto,Time-MoE,0,BTC,all,1415,15,0.0006509244317266953,0.018602338949277628,1.8779976778579943
macro_crypto,Time-MoE,0,BTC,all,1415,16,0.0006868722706951838,0.019124942617787067,1.9315268527443248
macro_crypto,Time-MoE,0,BTC,all,1415,17,0.0007218966786776314,0.01965249364030656,1.9854045427611011
macro_crypto,Time-MoE,0,BTC,all,1415,18,0.0007576540411043084,0.020166558932921068,2.0380466902790952
macro_crypto,Time-MoE,0,BTC,all,1415,19,0.0007886800248973857,0.020624142822022993,2.0849126147814476
macro_crypto,Time-MoE,0,BTC,all,1415,20,0.0008198441473104781,0.021077056276503383,2.131275442877509
macro_crypto,Time-MoE,0,BTC,all,1415,21,0.000850084780689781,0.021489381958654828,2.173427225297066
macro_crypto,Time-MoE,0,BTC,all,1415,22,0.0008800889693213334,0.021898717004081806,2.215311158536215
macro_crypto,Time-MoE,0,BTC,all,1415,23,0.0009091512218427845,0.02232443052130116,2.2586722547665934
macro_crypto,Time-MoE,0,BTC,all,1415,24,0.0009377951742810132,0.022772581880589678,2.3041768003776606
macro_crypto,Time-MoE,0,BTC,event,41,1,5.143221408553145e-05,0.0049853470267319094,0.49999772791222746
macro_crypto,Time-MoE,0,BTC,event,41,2,0.00012502157764255733,0.008285964407571933,0.8269477970292045
macro_crypto,Time-MoE,0,BTC,event,41,3,0.0002286960718773223,0.010411857104882962,1.042268969496414
macro_crypto,Time-MoE,0,BTC,event,41,4,0.0002744799740768729,0.012067951807161657,1.2062526766097774
macro_crypto,Time-MoE,0,BTC,event,41,5,0.0003158305625639284,0.01297553283412282,1.300292565080436
macro_crypto,Time-MoE,0,BTC,event,41,6,0.0003280136061568601,0.013388495619704083,1.3418202655609985
macro_crypto,Time-MoE,0,BTC,event,41,7,0.0003835985724897912,0.015220075118832471,1.5231729692722837
macro_crypto,Time-MoE,0,BTC,event,41,8,0.0003981010343929508,0.015555271288243735,1.5531139791688988
macro_crypto,Time-MoE,0,BTC,event,41,9,0.00038052161672366626,0.01565856323009584,1.5585621246036139
macro_crypto,Time-MoE,0,BTC,event,41,10,0.0004940919127166896,0.017217585226384606,1.7192236435637342
macro_crypto,Time-MoE,0,BTC,event,41,11,0.0006301697531941144,0.019218094465209216,1.9234050323332836
macro_crypto,Time-MoE,0,BTC,event,41,12,0.0006694324531128355,0.01971923868830611,1.9721790282111709
macro_crypto,Time-MoE,0,BTC,event,41,13,0.0007864469699488275,0.02152185469138913,2.1542040823572837
macro_crypto,Time-MoE,0,BTC,event,41,14,0.0008285070303262036,0.021833281691481427,2.1868298724735706
macro_crypto,Time-MoE,0,BTC,event,41,15,0.0008771455339871112,0.02255070209503174,2.259886153846333
macro_crypto,Time-MoE,0,BTC,event,41,16,0.0010029448459676945,0.024195781568201576,2.4289938873001105
macro_crypto,Time-MoE,0,BTC,event,41,17,0.0011283288223959205,0.02516484260559082,2.5319760523543686
macro_crypto,Time-MoE,0,BTC,event,41,18,0.001344189440677953,0.026250203935111443,2.6601819372137236
macro_crypto,Time-MoE,0,BTC,event,41,19,0.0013310704152965133,0.02620453805458255,2.6599065739558125
macro_crypto,Time-MoE,0,BTC,event,41,20,0.0013718718038493016,0.026611488039900617,2.707990331047523
macro_crypto,Time-MoE,0,BTC,event,41,21,0.0012947809929746911,0.026774335198286103,2.7170982485010238
macro_crypto,Time-MoE,0,BTC,event,41,22,0.001262516861141484,0.026298175497752863,2.671621775063634
macro_crypto,Time-MoE,0,BTC,event,41,23,0.0012379642979906313,0.02646655716547152,2.6807874709599946
macro_crypto,Time-MoE,0,BTC,event,41,24,0.0014261473463006923,0.028218565917596583,2.8621403752534733
macro_crypto,Time-MoE,0,ETH,all,1415,1,6.954985822079828e-05,0.005474655451285965,0.5486873244465813
macro_crypto,Time-MoE,0,ETH,all,1415,2,0.00016068091501036504,0.008388646541972885,0.842041235288213
macro_crypto,Time-MoE,0,ETH,all,1415,3,0.000260404513267252,0.01082595843729619,1.0881315948002486
macro_crypto,Time-MoE,0,ETH,all,1415,4,0.0003689370442362905,0.01311401128768921,1.3197010406787568
macro_crypto,Time-MoE,0,ETH,all,1415,5,0.0004782111704229897,0.01511330010612946,1.5220147243046294
macro_crypto,Time-MoE,0,ETH,all,1415,6,0.000589004373623914,0.01694321750330841,1.7073335144474546
macro_crypto,Time-MoE,0,ETH,all,1415,7,0.0006912997640467941,0.018528089590712907,1.8679492693358708
macro_crypto,Time-MoE,0,ETH,all,1415,8,0.0007900300053638842,0.019980740210192784,2.015022604346296
macro_crypto,Time-MoE,0,ETH,all,1415,9,0.0008861675041456404,0.021413657732650165,2.160204274314926
macro_crypto,Time-MoE,0,ETH,all,1415,10,0.0009816739852865706,0.022608045554413814,2.28206532618191
macro_crypto,Time-MoE,0,ETH,all,1415,11,0.0010711887176558538,0.023779032171404403,2.4015403978880783
macro_crypto,Time-MoE,0,ETH,all,1415,12,0.001158323940691981,0.024912804512590064,2.517175984272882
macro_crypto,Time-MoE,0,ETH,all,1415,13,0.00124454814834676,0.02594057553227293,2.622655579050321
macro_crypto,Time-MoE,0,ETH,all,1415,14,0.001328253253651935,0.02683537726688722,2.7148669211859464
macro_crypto,Time-MoE,0,ETH,all,1415,15,0.0014110863413052818,0.02769998008707808,2.804014451602751
macro_crypto,Time-MoE,0,ETH,all,1415,16,0.0014911327072688458,0.02850629883183186,2.887685003744208
macro_crypto,Time-MoE,0,ETH,all,1415,17,0.0015676378467330968,0.02931617169835121,2.9716725941077473
macro_crypto,Time-MoE,0,ETH,all,1415,18,0.0016441978305943,0.03014087567481051,3.0573781042775194
macro_crypto,Time-MoE,0,ETH,all,1415,19,0.001716241225864954,0.0309514502754481,3.1413550542086583
macro_crypto,Time-MoE,0,ETH,all,1415,20,0.001788548783623942,0.03171055055759821,3.219892592735908
macro_crypto,Time-MoE,0,ETH,all,1415,21,0.0018568869982813236,0.03241357832831123,3.2927646572931146
macro_crypto,Time-MoE,0,ETH,all,1415,22,0.0019268733510619785,0.03310456781421028,3.363789281338203
macro_crypto,Time-MoE,0,ETH,all,1415,23,0.0019949997903697075,0.03377202614457363,3.43225895161096
macro_crypto,Time-MoE,0,ETH,all,1415,24,0.002063565407354179,0.034465095895760474,3.5036461034942423
macro_crypto,Time-MoE,0,ETH,event,41,1,0.00017381361430696807,0.0089455246925354,0.8939701450496753
macro_crypto,Time-MoE,0,ETH,event,41,2,0.00037463948868408144,0.013707347032500476,1.3668234323137587
macro_crypto,Time-MoE,0,ETH,event,41,3,0.0006428397414333423,0.01862280252503186,1.8660219213886937
macro_crypto,Time-MoE,0,ETH,event,41,4,0.0008236526616263661,0.02312267262761186,2.315627164722689
macro_crypto,Time-MoE,0,ETH,event,41,5,0.000860257079582664,0.023610288050116564,2.3692991210411973
macro_crypto,Time-MoE,0,ETH,event,41,6,0.000884925200139719,0.023625379655419325,2.371937190521167
macro_crypto,Time-MoE,0,ETH,event,41,7,0.001096896670295214,0.026312518410566376,2.6393914506823872
macro_crypto,Time-MoE,0,ETH,event,41,8,0.0010623666634967564,0.026247124846388654,2.6270345061350193
macro_crypto,Time-MoE,0,ETH,event,41,9,0.0010466043379445704,0.02602043529836143,2.597094213359179
macro_crypto,Time-MoE,0,ETH,event,41,10,0.0012534145107546502,0.02777921281209806,2.7813984036029256
macro_crypto,Time-MoE,0,ETH,event,41,11,0.0015231582822879167,0.030772832835592876,3.0859105190441407
macro_crypto,Time-MoE,0,ETH,event,41,12,0.0014811016384349265,0.030081030799121392,3.011814533881658
macro_crypto,Time-MoE,0,ETH,event,41,13,0.0016203489858157018,0.03166627593156768,3.1740329191070558
macro_crypto,Time-MoE,0,ETH,event,41,14,0.0018391361135397996,0.03485001005777499,3.4956662400579197
macro_crypto,Time-MoE,0,ETH,event,41,15,0.0019869126959143903,0.03625683522805935,3.6417662068932857
macro_crypto,Time-MoE,0,ETH,event,41,16,0.0021964909545548316,0.03776340659071759,3.8101911608389374
macro_crypto,Time-MoE,0,ETH,event,41,17,0.002258720734750787,0.038359685641963306,3.870121494631903
macro_crypto,Time-MoE,0,ETH,event,41,18,0.002640613907044536,0.040979581635172777,4.159173177466359
macro_crypto,Time-MoE,0,ETH,event,41,19,0.0024756824532384354,0.03991900566147595,4.057356381319473
macro_crypto,Time-MoE,0,ETH,event,41,20,0.002515764951865164,0.04096631160596522,4.165204128290374
macro_crypto,Time-MoE,0,ETH,event,41,21,0.0025164325330394614,0.04228286626862317,4.2943088151711315
macro_crypto,Time-MoE,0,ETH,event,41,22,0.0025446052872381514,0.04162791589411294,4.2326333757090495
macro_crypto,Time-MoE,0,ETH,event,41,23,0.0024800245469163043,0.041329145431518555,4.196071017296803
macro_crypto,Time-MoE,0,ETH,event,41,24,0.0028980640895638586,0.04467606108363082,4.533560730805178
macro_crypto,Time-MoE,0,SOL,all,1415,1,8.081781398742259e-05,0.0060856576100676305,0.6099624122001795
macro_crypto,Time-MoE,0,SOL,all,1415,2,0.0001771681316230956,0.009166225401335807,0.9204711182758328
macro_crypto,Time-MoE,0,SOL,all,1415,3,0.00028010853192098967,0.011638861031077355,1.170295107774046
macro_crypto,Time-MoE,0,SOL,all,1415,4,0.0003879905885819671,0.013811320382377706,1.3903927339457187
macro_crypto,Time-MoE,0,SOL,all,1415,5,0.0004950357561718649,0.015880401058668805,1.6001135539951985
macro_crypto,Time-MoE,0,SOL,all,1415,6,0.0006053181481676431,0.017777727054622907,1.7927128671272332
macro_crypto,Time-MoE,0,SOL,all,1415,7,0.0007058616910429803,0.019429806896317552,1.960708337811683
macro_crypto,Time-MoE,0,SOL,all,1415,8,0.0008036046759731197,0.0208545624577957,2.1060139556305515
macro_crypto,Time-MoE,0,SOL,all,1415,9,0.0008976513653373974,0.02209775721647714,2.2333316889215498
macro_crypto,Time-MoE,0,SOL,all,1415,10,0.0009930012598315934,0.02329920344976149,2.356793165602667
macro_crypto,Time-MoE,0,SOL,all,1415,11,0.0010813799665133628,0.024414246832102852,2.4717921752934666
macro_crypto,Time-MoE,0,SOL,all,1415,12,0.001170131880739892,0.025446263850788346,2.57856983539496
macro_crypto,Time-MoE,0,SOL,all,1415,13,0.0012572732009519347,0.02642643670732478,2.680295975583988
macro_crypto,Time-MoE,0,SOL,all,1415,14,0.0013454762986727362,0.027318932732086722,2.7733450445463244
macro_crypto,Time-MoE,0,SOL,all,1415,15,0.0014321099385063902,0.028212097424079166,2.86655915256702
macro_crypto,Time-MoE,0,SOL,all,1415,16,0.0015195177145408368,0.02911996121120116,2.9611500795124264
macro_crypto,Time-MoE,0,SOL,all,1415,17,0.0015998114083070143,0.02992991693449526,3.0458546896943486
macro_crypto,Time-MoE,0,SOL,all,1415,18,0.001684469919134002,0.030726254702456848,3.129274278291827
macro_crypto,Time-MoE,0,SOL,all,1415,19,0.0017624916232633764,0.0314610341833674,3.2064663662312607
macro_crypto,Time-MoE,0,SOL,all,1415,20,0.0018386224433898169,0.03212355438475053,3.276455487288617
macro_crypto,Time-MoE,0,SOL,all,1415,21,0.0019089240250329293,0.0327339722495197,3.3411871978091994
macro_crypto,Time-MoE,0,SOL,all,1415,22,0.001977665579106632,0.03330177287752131,3.401725526854975
macro_crypto,Time-MoE,0,SOL,all,1415,23,0.002045845011391371,0.03383684478463217,3.4584979460549174
macro_crypto,Time-MoE,0,SOL,all,1415,24,0.0021137002478762586,0.03434627346773451,3.5127062170747756
macro_crypto,Time-MoE,0,SOL,event,41,1,0.00015828388537330066,0.00807332992553711,0.810189709810171
macro_crypto,Time-MoE,0,SOL,event,41,2,0.0003020644609410972,0.012245060467138523,1.2241931727585953
macro_crypto,Time-MoE,0,SOL,event,41,3,0.0005090401511931406,0.016366189572869276,1.6406586394214298
macro_crypto,Time-MoE,0,SOL,event,41,4,0.0006552560836922101,0.019974662036430543,1.9906569403693446
macro_crypto,Time-MoE,0,SOL,event,41,5,0.0007481898389759409,0.021338525341778266,2.124569280947714
macro_crypto,Time-MoE,0,SOL,event,41,6,0.0008290285682254667,0.021934929417400825,2.1929374247468973
macro_crypto,Time-MoE,0,SOL,event,41,7,0.0010521164972876961,0.025368281980840172,2.5282985526739803
macro_crypto,Time-MoE,0,SOL,event,41,8,0.001013976878178074,0.02515270215709035,2.501346636573877
macro_crypto,Time-MoE,0,SOL,event,41,9,0.0009950335631611208,0.024373861347756733,2.4135218607703397
macro_crypto,Time-MoE,0,SOL,event,41,10,0.0011675631135889934,0.02741708261210744,2.7258128506095947
macro_crypto,Time-MoE,0,SOL,event,41,11,0.0014246599612869689,0.03053314802123279,3.0481845079436165
macro_crypto,Time-MoE,0,SOL,event,41,12,0.0014196231068434987,0.030873414946765435,3.078375468309338
macro_crypto,Time-MoE,0,SOL,event,41,13,0.001569893578445814,0.03263384685283754,3.258571702334719
macro_crypto,Time-MoE,0,SOL,event,41,14,0.001841975020913436,0.03389158772259224,3.3972166877626337
macro_crypto,Time-MoE,0,SOL,event,41,15,0.002044692721398871,0.03626239590528535,3.6360285946979096
macro_crypto,Time-MoE,0,SOL,event,41,16,0.00234420114889692,0.03877764649507476,3.898225275404478
macro_crypto,Time-MoE,0,SOL,event,41,17,0.002376778975044229,0.03918747930991941,3.941777316923046
macro_crypto,Time-MoE,0,SOL,event,41,18,0.002643281122312783,0.04099219746705962,4.152475380455496
macro_crypto,Time-MoE,0,SOL,event,41,19,0.002430775018825688,0.038014704134406115,3.8691039103429348
macro_crypto,Time-MoE,0,SOL,event,41,20,0.002292532409865158,0.03722768585856368,3.7974831777762685
macro_crypto,Time-MoE,0,SOL,event,41,21,0.0022105041844707332,0.036869864638258774,3.7519361277635874
macro_crypto,Time-MoE,0,SOL,event,41,22,0.002147617548674449,0.03586380656172589,3.656210892206261
macro_crypto,Time-MoE,0,SOL,event,41,23,0.0020429830245869527,0.03574121143759751,3.6301516933267357
macro_crypto,Time-MoE,0,SOL,event,41,24,0.0023834480481398383,0.03702076469979635,3.7653243810761285
macro_crypto,Time-MoE,0,DOGE,all,1415,1,8.072357351547501e-05,0.005982048688423507,0.5998702964682326
macro_crypto,Time-MoE,0,DOGE,all,1415,2,0.00017635761465438336,0.008850212948061131,0.8890960304494493
macro_crypto,Time-MoE,0,DOGE,all,1415,3,0.00028294435890531924,0.011343879834501988,1.1414120213400392
macro_crypto,Time-MoE,0,DOGE,all,1415,4,0.0003956100641946885,0.013620823811305286,1.3722799006171253
macro_crypto,Time-MoE,0,DOGE,all,1415,5,0.000510642479760368,0.015814319516239232,1.5942990258638579
macro_crypto,Time-MoE,0,DOGE,all,1415,6,0.0006271897168400144,0.01791571783092755,1.8068265696126897
macro_crypto,Time-MoE,0,DOGE,all,1415,7,0.000735691169360687,0.01962169669963446,1.979906809990508
macro_crypto,Time-MoE,0,DOGE,all,1415,8,0.0008395447324593889,0.021169821407264196,2.1376226152309563
macro_crypto,Time-MoE,0,DOGE,all,1415,9,0.0009412277658503568,0.022553495678379342,2.2791336916342733
macro_crypto,Time-MoE,0,DOGE,all,1415,10,0.0010454833976358407,0.023934883953404512,2.4210833082046537
macro_crypto,Time-MoE,0,DOGE,all,1415,11,0.001141648431255921,0.02510691257753136,2.5419269651663847
macro_crypto,Time-MoE,0,DOGE,all,1415,12,0.0012384876245164554,0.026254420693266098,2.659918542299657
macro_crypto,Time-MoE,0,DOGE,all,1415,13,0.0013405916546140521,0.02747093236909738,2.7849728572615953
macro_crypto,Time-MoE,0,DOGE,all,1415,14,0.0014377264371292881,0.028561721589455757,2.897406773137542
macro_crypto,Time-MoE,0,DOGE,all,1415,15,0.0015333425460558711,0.02963639476695246,3.008040016626802
macro_crypto,Time-MoE,0,DOGE,all,1415,16,0.0016256300867484167,0.0306540986253179,3.11270195440736
macro_crypto,Time-MoE,0,DOGE,all,1415,17,0.0017143271560174035,0.031690512360616624,3.2189014142332963
macro_crypto,Time-MoE,0,DOGE,all,1415,18,0.0018055512085129817,0.032649477589678004,3.317880740844592
macro_crypto,Time-MoE,0,DOGE,all,1415,19,0.0018885845940456655,0.03347621296825341,3.403382820925075
macro_crypto,Time-MoE,0,DOGE,all,1415,20,0.001967838606941629,0.034252994599696183,3.483812972618642
macro_crypto,Time-MoE,0,DOGE,all,1415,21,0.0020461165425079294,0.03502241360425107,3.563456991730946
macro_crypto,Time-MoE,0,DOGE,all,1415,22,0.0021225036853007506,0.03579083588435035,3.6426266133104503
macro_crypto,Time-MoE,0,DOGE,all,1415,23,0.0021943154894247135,0.0365126307777297,3.71682807803761
macro_crypto,Time-MoE,0,DOGE,all,1415,24,0.0022598948103256106,0.037184990631817925,3.7858665836997707
macro_crypto,Time-MoE,0,DOGE,event,41,1,0.0001932345508689671,0.00921362347719146,0.9259058239944209
macro_crypto,Time-MoE,0,DOGE,event,41,2,0.00038881333958970597,0.013781980770390207,1.3842364776342875
macro_crypto,Time-MoE,0,DOGE,event,41,3,0.0006159873741375997,0.018338484008137774,1.8479563667897403
macro_crypto,Time-MoE,0,DOGE,event,41,4,0.0007482094881324759,0.021767825615115283,2.188270203613624
macro_crypto,Time-MoE,0,DOGE,event,41,5,0.0008236551042516768,0.022691105924001555,2.2843666921103485
macro_crypto,Time-MoE,0,DOGE,event,41,6,0.0008297346475414575,0.022564520196216863,2.2737111658141895
macro_crypto,Time-MoE,0,DOGE,event,41,7,0.0009753042693156965,0.024174592843869837,2.4286689641755834
macro_crypto,Time-MoE,0,DOGE,event,41,8,0.0009100216413503855,0.023500051440262213,2.357659783821363
macro_crypto,Time-MoE,0,DOGE,event,41,9,0.0008529931977858565,0.02206604945950392,2.209043013002746
macro_crypto,Time-MoE,0,DOGE,event,41,10,0.000998159089833589,0.023775690939368273,2.3935682765953645
macro_crypto,Time-MoE,0,DOGE,event,41,11,0.0011421215162907676,0.025878949863154713,2.615086846088537
macro_crypto,Time-MoE,0,DOGE,event,41,12,0.0011359756887039981,0.025616405940637355,2.589146784051659
macro_crypto,Time-MoE,0,DOGE,event,41,13,0.0012221774184645886,0.027051188596865026,2.7402188995118824
macro_crypto,Time-MoE,0,DOGE,event,41,14,0.0015756162470593126,0.029913332404159918,3.032611042178054
macro_crypto,Time-MoE,0,DOGE,event,41,15,0.0016305149941964788,0.03136988820099249,3.1792162866119313
macro_crypto,Time-MoE,0,DOGE,event,41,16,0.001979643805620551,0.03377620766802532,3.4447454659673826
macro_crypto,Time-MoE,0,DOGE,event,41,17,0.0019762340864587476,0.03414848374157417,3.4793591273891393
macro_crypto,Time-MoE,0,DOGE,event,41,18,0.002288179014484388,0.03566161306892953,3.664908325721482
macro_crypto,Time-MoE,0,DOGE,event,41,19,0.002195319898804943,0.034437919535288,3.5442709891512636
macro_crypto,Time-MoE,0,DOGE,event,41,20,0.0022666094028649334,0.03435034577439471,3.556817046275056
macro_crypto,Time-MoE,0,DOGE,event,41,21,0.0023350435222102995,0.03714190023701366,3.830110409221551
macro_crypto,Time-MoE,0,DOGE,event,41,22,0.002350661711195955,0.03733029598143042,3.8484368926371655
macro_crypto,Time-MoE,0,DOGE,event,41,23,0.002279217517244196,0.038648968789635633,3.963126895901894
macro_crypto,Time-MoE,0,DOGE,event,41,24,0.0025906880508989824,0.040383711093809546,4.141075746171229
macro_crypto,Time-MoE,0,Pooled,all,5660,1,6.571928412010872e-05,0.005313662515933438,0.5325850401667851
macro_crypto,Time-MoE,0,Pooled,all,5660,2,0.0001460852165270057,0.00803090724633355,0.8061956825045896
macro_crypto,Time-MoE,0,Pooled,all,5660,3,0.00023441551339897115,0.010283703412268272,1.0337235544594539
macro_crypto,Time-MoE,0,Pooled,all,5660,4,0.0003286797704055266,0.012348249207115847,1.2426694225836985
macro_crypto,Time-MoE,0,Pooled,all,5660,5,0.00042435724248843985,0.014265416030748995,1.4366282120386076
macro_crypto,Time-MoE,0,Pooled,all,5660,6,0.0005216406136121769,0.016049519023288685,1.617220129746759
macro_crypto,Time-MoE,0,Pooled,all,5660,7,0.0006116278109708457,0.017565361297172708,1.770947612134427
macro_crypto,Time-MoE,0,Pooled,all,5660,8,0.0006983838430639478,0.018925281621963313,1.909104967612011
macro_crypto,Time-MoE,0,Pooled,all,5660,9,0.0007833723060909974,0.020176898127309845,2.0365717741286806
macro_crypto,Time-MoE,0,Pooled,all,5660,10,0.0008686988534740074,0.021334459493101275,2.155085968669989
macro_crypto,Time-MoE,0,Pooled,all,5660,11,0.000947487735257843,0.02237297029040306,2.261660427717613
